#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,15:56:02.188,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:56:02.513,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:56:04.437,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:56:04.441,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:56:05.069,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:56:05.069,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:56:07.682,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:56:20.235,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:56:20.490,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:56:20.683,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:56:31.173,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:56:33.762,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:57:01.942,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,15:57:01.942,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,15:57:20.858,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:57:38.057,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,15:57:39.187,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,15:57:40.815,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:57:51.083,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,15:57:51.083,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,15:57:57.212,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:58:03.364,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:58:05.989,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,15:58:08.599,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,15:58:19.587,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:58:20.761,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:58:21.121,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:58:28.205,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:58:58.223,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:58:58.223,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:00.469,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:03.441,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:03.457,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:59:03.717,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:03.918,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:07.965,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:17.266,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:17.860,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:17.860,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:19.887,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,15:59:20.588,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,15:59:21.052,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:30.966,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,15:59:31.668,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:34.505,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:36.761,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:36.899,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:59:41.091,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:41.623,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:45.394,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:47.651,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,15:59:47.730,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,15:59:50.927,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:53.002,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,15:59:53.002,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,15:59:55.464,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:57.000,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,15:59:58.039,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,15:59:59.323,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,16:10:43.038,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,16:10:43.038,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
